order_id,product_id,category,price,quantity,order_date
663,P106,Electronics,1670,1,2024-05-27
664,P107,Grocery,1327,4,2024-05-09
665,P102,Home,1515,5,2026-01-25
666,P102,Home,339,2,2026-01-02
667,P107,Grocery,539,2,2025-03-20
668,P102,Home,241,4,2026-03-25
669,P105,Grocery,874,3,2025-03-16
670,P110,Grocery,1025,2,2024-09-20
671,P100,Clothing,918,5,2025-07-30
672,P112,Clothing,1519,2,2024-05-14
673,P104,Grocery,774,3,2025-03-12
674,P111,Home,1467,4,2025-05-17
675,P101,Electronics,1876,3,2024-11-23
676,P107,Grocery,728,3,2025-04-25
677,P107,Grocery,1148,5,2024-04-24
678,P104,Grocery,509,3,2025-04-27
679,P109,Grocery,719,3,2024-09-17
680,P100,Clothing,812,4,2025-02-28
681,P102,Home,722,2,2025-12-11
682,P109,Grocery,953,5,2024-08-23
683,P110,Grocery,1261,1,2025-04-21
684,P101,Electronics,714,1,2024-10-24
685,P114,Clothing,411,2,2025-12-24
686,P100,Clothing,671,3,2025-02-11
687,P111,Home,419,2,2024-11-28
688,P109,Grocery,345,3,2024-05-30
689,P113,Electronics,1123,5,2025-03-08
690,P105,Grocery,283,2,2024-12-30
691,P100,Clothing,373,2,2024-10-14
692,P114,Clothing,1141,1,2025-12-13
693,P104,Grocery,1505,5,2025-10-29
694,P106,Electronics,1330,5,2024-06-18
695,P114,Clothing,108,2,2025-11-30
696,P110,Grocery,514,1,2026-02-16
697,P103,Home,1390,1,2025-07-05
698,P109,Grocery,262,3,2024-06-29
699,P106,Electronics,149,2,2025-06-03
700,P100,Clothing,434,2,2025-04-07
701,P112,Clothing,1022,1,2024-05-25
702,P102,Home,1830,1,2026-01-15
703,P108,Sports,250,4,2026-02-02
704,P103,Home,1570,2,2024-10-21
705,P101,Electronics,1759,3,2024-12-26
706,P102,Home,659,5,2024-05-23
707,P113,Electronics,1233,4,2025-01-06
708,P105,Grocery,209,3,2025-12-05
709,P111,Home,134,4,2025-05-07
710,P108,Sports,899,5,2026-02-04
711,P114,Clothing,641,3,2025-12-01
712,P110,Grocery,1171,1,2024-06-05
713,P108,Sports,956,3,2025-09-19
714,P114,Clothing,1331,5,2025-07-19
715,P113,Electronics,445,3,2025-12-06
716,P102,Home,1670,5,2025-05-01
717,P105,Grocery,715,4,2025-01-12
718,P111,Home,1513,1,2026-03-31
719,P106,Electronics,885,4,2025-10-14
720,P109,Grocery,293,5,2024-06-10
721,P109,Grocery,1486,5,2026-03-21
722,P112,Clothing,1197,3,2024-06-22
723,P112,Clothing,1948,2,2024-04-19
724,P102,Home,518,1,2026-04-17
725,P102,Home,708,4,2024-11-25
726,P106,Electronics,436,5,2024-04-29
727,P110,Grocery,1360,4,2025-09-09
728,P109,Grocery,522,3,2025-11-20
729,P108,Sports,1033,2,2024-11-19
730,P112,Clothing,1410,4,2025-05-05
731,P110,Grocery,1082,4,2025-11-03
732,P109,Grocery,1027,3,2025-09-10
733,P112,Clothing,1106,1,2024-05-26
734,P101,Electronics,1091,4,2026-02-03
735,P107,Grocery,1694,3,2024-06-18
736,P104,Grocery,325,5,2025-06-25
737,P105,Grocery,1069,2,2026-04-11
738,P109,Grocery,692,4,2025-11-20
739,P103,Home,1318,3,2024-09-11
740,P102,Home,747,1,2025-09-29
741,P107,Grocery,508,4,2025-10-19
742,P104,Grocery,1712,2,2026-01-23
743,P109,Grocery,1067,1,2024-10-14
744,P104,Grocery,570,2,2024-09-30
745,P107,Grocery,1287,3,2024-07-23
746,P110,Grocery,633,2,2025-10-06
747,P102,Home,105,5,2025-12-02
748,P103,Home,1978,5,2025-03-17
749,P102,Home,711,2,2026-01-02
750,P109,Grocery,531,3,2025-06-27
751,P110,Grocery,1804,1,2025-08-08
752,P101,Electronics,657,3,2024-07-07
753,P106,Electronics,1582,2,2025-02-11
754,P102,Home,1528,1,2024-09-09
755,P109,Grocery,778,4,2025-06-28
756,P104,Grocery,1701,1,2026-02-03
757,P101,Electronics,1667,4,2024-10-06
758,P112,Clothing,1411,1,2025-10-27
759,P104,Grocery,733,1,2024-12-08
760,P109,Grocery,1361,3,2024-08-19
761,P105,Grocery,1044,2,2026-02-13
762,P113,Electronics,1745,4,2025-03-17
763,P103,Home,1918,2,2025-01-04
764,P108,Sports,1175,4,2026-01-04
765,P107,Grocery,1527,3,2026-01-05
766,P103,Home,1874,2,2026-01-02
767,P100,Clothing,1911,2,2025-02-06
768,P111,Home,208,3,2025-01-23
769,P114,Clothing,1873,4,2024-09-23
770,P104,Grocery,904,4,2024-08-23
771,P106,Electronics,315,3,2025-05-10
772,P100,Clothing,1000,3,2025-07-12
773,P106,Electronics,1598,1,2025-09-11
774,P109,Grocery,1270,2,2025-02-12
775,P108,Sports,1107,4,2025-09-10
776,P108,Sports,338,3,2025-08-30
777,P113,Electronics,497,1,2025-10-07
778,P114,Clothing,160,1,2026-02-15
779,P114,Clothing,1885,1,2025-09-12
780,P100,Clothing,1518,5,2024-05-05
781,P103,Home,728,2,2024-05-04
782,P112,Clothing,1528,3,2025-03-10
783,P114,Clothing,104,3,2026-02-15
784,P110,Grocery,873,2,2024-12-20
785,P109,Grocery,1700,5,2024-08-03
786,P102,Home,666,1,2025-03-23
787,P113,Electronics,1023,1,2024-11-25
788,P102,Home,386,2,2024-11-20
789,P102,Home,227,2,2026-03-31
790,P106,Electronics,425,2,2025-01-12
791,P106,Electronics,781,1,2026-03-01
792,P101,Electronics,885,5,2025-12-02
793,P114,Clothing,1674,1,2024-11-11
794,P113,Electronics,1586,1,2025-04-03
795,P102,Home,1876,2,2026-01-13
796,P110,Grocery,1912,2,2025-11-08
797,P105,Grocery,1013,1,2026-04-07
798,P100,Clothing,1976,5,2024-12-01
799,P104,Grocery,1236,1,2025-10-26
800,P113,Electronics,348,2,2024-05-12
801,P108,Sports,1858,5,2025-07-26
802,P100,Clothing,1957,3,2024-12-20
803,P110,Grocery,778,1,2024-05-17
804,P101,Electronics,1748,5,2024-10-02
805,P105,Grocery,1479,4,2026-03-01
806,P105,Grocery,279,3,2025-07-13
807,P114,Clothing,423,3,2024-12-12
808,P101,Electronics,1537,4,2025-11-06
809,P101,Electronics,636,2,2024-11-26
810,P112,Clothing,1193,2,2024-10-20
811,P110,Grocery,625,3,2024-06-30
812,P107,Grocery,126,1,2025-07-01
813,P112,Clothing,320,3,2025-04-28
814,P112,Clothing,1245,4,2025-02-17
815,P107,Grocery,192,4,2025-08-12
816,P105,Grocery,1927,4,2025-08-05
817,P101,Electronics,238,3,2025-11-05
818,P106,Electronics,575,3,2025-09-05
819,P112,Clothing,1830,1,2025-12-01
820,P100,Clothing,706,4,2026-01-15
821,P107,Grocery,1633,1,2024-07-14
822,P100,Clothing,646,1,2024-05-01
823,P107,Grocery,563,2,2024-09-23
824,P109,Grocery,1457,5,2024-08-25
825,P113,Electronics,101,4,2026-01-15
826,P112,Clothing,1279,5,2025-02-09
827,P107,Grocery,1694,3,2024-06-20
828,P114,Clothing,1010,5,2025-08-23
829,P110,Grocery,1641,4,2024-12-17
830,P100,Clothing,1202,1,2026-04-16
831,P107,Grocery,553,4,2025-08-08
832,P104,Grocery,1949,1,2025-01-06
833,P104,Grocery,1380,1,2025-12-27
834,P109,Grocery,550,5,2025-08-03
835,P113,Electronics,795,5,2025-07-30
836,P109,Grocery,738,3,2025-11-14
837,P111,Home,1595,1,2025-03-22
838,P100,Clothing,556,1,2024-05-15
839,P112,Clothing,658,2,2025-10-23
840,P111,Home,496,4,2026-02-12
841,P114,Clothing,1073,3,2025-04-23
842,P114,Clothing,126,1,2026-04-15
843,P100,Clothing,935,5,2025-11-10
844,P100,Clothing,1164,4,2026-03-03
845,P105,Grocery,1007,3,2024-06-13
846,P100,Clothing,213,3,2026-04-11
847,P108,Sports,1561,1,2024-05-15
848,P114,Clothing,520,1,2024-08-19
849,P101,Electronics,1204,2,2025-08-25
850,P108,Sports,1974,3,2026-02-10
851,P102,Home,1696,4,2025-01-05
852,P104,Grocery,1366,4,2025-09-13
853,P106,Electronics,1552,1,2026-04-07
854,P112,Clothing,1107,3,2025-11-02
855,P102,Home,1221,3,2026-03-29
856,P103,Home,1939,5,2025-01-13
857,P113,Electronics,1618,3,2025-07-27
858,P108,Sports,1443,2,2024-08-20
859,P111,Home,702,3,2025-10-31
860,P113,Electronics,218,4,2025-10-13
861,P110,Grocery,210,3,2025-07-30
862,P110,Grocery,491,1,2025-05-24
863,P103,Home,1457,5,2026-04-08
864,P108,Sports,200,5,2024-04-30
865,P102,Home,1314,1,2024-05-31
866,P102,Home,547,3,2024-11-22
867,P104,Grocery,914,2,2026-01-10
868,P114,Clothing,326,1,2024-05-29
869,P107,Grocery,1378,1,2026-03-22
870,P101,Electronics,1561,2,2025-04-03
871,P106,Electronics,1659,5,2025-01-12
872,P113,Electronics,1027,1,2025-12-03
873,P107,Grocery,535,3,2024-09-22
874,P100,Clothing,1981,2,2025-06-02
875,P112,Clothing,1822,5,2024-08-30
876,P103,Home,1657,5,2025-06-30
877,P102,Home,1842,2,2025-10-09
878,P110,Grocery,1683,4,2025-03-16
879,P101,Electronics,1150,4,2024-09-01
880,P112,Clothing,1760,3,2024-12-19
881,P105,Grocery,138,5,2026-02-11
882,P104,Grocery,262,1,2025-03-15
883,P110,Grocery,1118,3,2024-06-12
884,P108,Sports,1487,5,2025-07-04
885,P101,Electronics,1329,4,2025-01-06
886,P107,Grocery,642,4,2024-07-24
887,P107,Grocery,525,2,2026-01-29
888,P102,Home,1909,3,2025-08-15
889,P108,Sports,381,3,2025-03-03
890,P105,Grocery,853,1,2024-08-01
891,P101,Electronics,1817,3,2024-06-07
892,P113,Electronics,983,1,2024-06-24
893,P110,Grocery,1797,3,2025-06-26
894,P103,Home,1123,1,2024-10-14
895,P111,Home,673,1,2025-12-10
896,P110,Grocery,1192,3,2025-06-11
897,P110,Grocery,1918,1,2025-01-09
898,P111,Home,630,3,2026-02-03
899,P110,Grocery,1743,1,2025-02-06
900,P110,Grocery,779,5,2025-08-29
901,P110,Grocery,1132,5,2025-09-21
902,P106,Electronics,1070,2,2025-10-26
903,P102,Home,898,2,2025-05-24
904,P102,Home,1064,1,2025-10-04
905,P108,Sports,1909,3,2026-01-26
906,P105,Grocery,873,3,2025-06-03
907,P111,Home,338,4,2025-08-13
908,P103,Home,1574,4,2024-09-12
909,P109,Grocery,1661,5,2025-04-11
910,P101,Electronics,256,2,2024-05-13
911,P107,Grocery,1916,5,2025-08-15
912,P114,Clothing,753,3,2024-05-28
913,P113,Electronics,105,1,2025-11-30
914,P102,Home,1524,2,2024-07-27
915,P107,Grocery,178,5,2024-05-08
916,P106,Electronics,1977,3,2026-02-01
917,P100,Clothing,1448,2,2025-03-30
918,P111,Home,1912,2,2026-01-11
919,P102,Home,1940,1,2024-11-09
920,P104,Grocery,845,1,2025-03-30
921,P111,Home,1922,2,2025-03-28
922,P104,Grocery,1690,5,2024-05-22
923,P107,Grocery,129,1,2026-03-01
924,P113,Electronics,1741,5,2026-04-09
925,P100,Clothing,1104,4,2025-12-12
926,P107,Grocery,1493,3,2025-01-26
927,P111,Home,240,2,2025-02-05
928,P108,Sports,1382,4,2025-04-07
929,P111,Home,1911,1,2026-02-16
930,P101,Electronics,989,3,2024-07-22
931,P114,Clothing,1297,5,2024-09-19
932,P106,Electronics,719,3,2025-03-14
933,P107,Grocery,420,1,2025-09-14
934,P109,Grocery,1208,2,2025-03-26
935,P111,Home,1150,1,2025-12-15
936,P101,Electronics,1310,3,2024-11-28
937,P107,Grocery,1456,5,2024-06-15
938,P106,Electronics,950,4,2025-12-05
939,P105,Grocery,1701,5,2025-09-04
940,P114,Clothing,1569,2,2025-06-29
941,P108,Sports,1807,4,2025-01-20
942,P109,Grocery,408,2,2026-02-09
943,P105,Grocery,1089,3,2024-08-14
944,P106,Electronics,1969,2,2024-09-23
945,P108,Sports,706,4,2025-07-02
946,P108,Sports,195,3,2025-03-31
947,P101,Electronics,982,2,2025-01-14
948,P112,Clothing,647,3,2024-10-03
949,P111,Home,1935,4,2025-05-30
950,P102,Home,1058,5,2026-04-10
951,P108,Sports,1024,5,2026-03-18
952,P100,Clothing,1849,1,2024-07-03
953,P104,Grocery,1760,5,2025-10-01
954,P113,Electronics,719,3,2026-03-29
955,P114,Clothing,182,1,2024-11-17
956,P110,Grocery,172,2,2025-05-21
957,P109,Grocery,689,3,2025-01-05
958,P104,Grocery,1479,4,2024-08-20
959,P108,Sports,1396,2,2026-01-02
960,P107,Grocery,1425,5,2025-02-20
961,P112,Clothing,1386,2,2026-01-04
962,P108,Sports,1286,4,2025-11-12
963,P110,Grocery,206,4,2026-01-12
964,P109,Grocery,1951,2,2026-01-17
965,P110,Grocery,783,4,2025-03-29
966,P101,Electronics,1858,5,2024-08-02
967,P114,Clothing,371,1,2024-06-02
968,P111,Home,1622,3,2025-01-09
969,P110,Grocery,1198,2,2024-11-06
970,P106,Electronics,1161,3,2024-12-12
971,P114,Clothing,1318,4,2024-10-31
972,P103,Home,1859,3,2024-07-07
973,P112,Clothing,201,2,2025-03-13
974,P102,Home,563,3,2025-08-18
975,P102,Home,466,5,2025-01-28
976,P102,Home,1005,2,2024-07-14
977,P101,Electronics,1623,5,2025-08-19
978,P107,Grocery,1188,5,2024-11-19
979,P101,Electronics,523,2,2025-07-10
980,P106,Electronics,1868,3,2024-12-15
981,P101,Electronics,1110,5,2025-03-28
982,P103,Home,221,1,2024-07-03
983,P103,Home,126,3,2024-11-27
984,P112,Clothing,132,1,2024-06-28
985,P114,Clothing,781,4,2024-11-23
986,P105,Grocery,1383,1,2026-03-15
987,P103,Home,1850,5,2024-12-15
988,P100,Clothing,326,2,2025-02-13
989,P104,Grocery,986,2,2025-11-27
990,P103,Home,1528,4,2025-11-08
991,P102,Home,761,5,2024-08-13
992,P107,Grocery,752,2,2025-10-10
993,P109,Grocery,205,4,2024-09-29
994,P112,Clothing,1627,4,2025-06-14
995,P101,Electronics,824,2,2024-12-07
996,P110,Grocery,423,4,2024-07-29
997,P103,Home,611,1,2025-08-25
998,P109,Grocery,1593,2,2025-11-10
999,P114,Clothing,236,4,2024-11-17
1000,P105,Grocery,864,3,2025-10-02
1001,P111,Home,544,3,2024-12-16
1002,P101,Electronics,147,4,2024-10-04
1003,P111,Home,1054,2,2025-04-17
1004,P104,Grocery,381,5,2024-09-03
1005,P105,Grocery,1035,5,2025-07-11
1006,P105,Grocery,339,2,2025-05-16
1007,P112,Clothing,1218,1,2026-03-22
1008,P106,Electronics,490,4,2025-12-03
1009,P111,Home,1886,4,2024-07-23
1010,P113,Electronics,1828,3,2026-03-20
1011,P106,Electronics,1375,4,2024-06-23
1012,P105,Grocery,221,4,2025-01-25
1013,P103,Home,137,5,2025-11-18
1014,P110,Grocery,1275,2,2025-01-10
1015,P104,Grocery,562,1,2025-12-02
1016,P111,Home,1504,2,2024-09-17
1017,P112,Clothing,173,3,2025-08-11
1018,P107,Grocery,620,4,2024-07-23
1019,P105,Grocery,1177,4,2026-01-02
1020,P105,Grocery,809,4,2025-10-13
1021,P103,Home,1972,2,2024-09-24
1022,P106,Electronics,1661,4,2026-02-14
1023,P111,Home,1827,2,2025-08-16
1024,P114,Clothing,948,2,2025-11-01
1025,P100,Clothing,496,2,2024-07-13
1026,P105,Grocery,1175,1,2025-12-22
1027,P111,Home,580,5,2025-04-10
1028,P110,Grocery,1511,5,2024-05-12
1029,P106,Electronics,1965,1,2024-12-18
1030,P104,Grocery,302,4,2024-11-16
1031,P101,Electronics,1255,2,2024-06-08
1032,P109,Grocery,569,3,2026-01-14
1033,P113,Electronics,365,2,2025-09-19
1034,P104,Grocery,1628,1,2026-03-28
1035,P110,Grocery,253,1,2026-02-03
1036,P113,Electronics,515,5,2024-11-22
1037,P104,Grocery,1225,5,2026-03-27
1038,P109,Grocery,741,1,2025-06-12
1039,P103,Home,1838,4,2024-04-25
1040,P101,Electronics,1980,2,2025-12-02
1041,P112,Clothing,1033,2,2024-05-25
1042,P100,Clothing,1034,2,2024-07-22
1043,P106,Electronics,125,1,2025-01-11
1044,P107,Grocery,196,4,2026-03-03
1045,P110,Grocery,424,3,2024-09-19
1046,P110,Grocery,940,1,2024-04-19
1047,P106,Electronics,1011,4,2025-12-10
1048,P100,Clothing,505,2,2024-11-04
1049,P107,Grocery,1702,4,2025-12-04
1050,P111,Home,251,1,2025-10-13
1051,P100,Clothing,1557,2,2025-04-05
1052,P111,Home,165,2,2025-10-03
1053,P102,Home,533,2,2024-05-18
1054,P107,Grocery,1949,5,2025-06-26
1055,P111,Home,665,3,2025-01-12
1056,P102,Home,422,3,2024-10-30
1057,P109,Grocery,912,2,2025-10-01
1058,P104,Grocery,827,3,2026-04-14
1059,P109,Grocery,921,5,2025-08-26
1060,P109,Grocery,1346,2,2025-06-18
1061,P102,Home,678,5,2024-07-13
1062,P107,Grocery,1854,5,2025-02-22
1063,P100,Clothing,1205,2,2024-12-15
1064,P106,Electronics,371,4,2025-07-20
1065,P112,Clothing,1105,1,2025-08-29
1066,P105,Grocery,1488,1,2024-05-08
1067,P101,Electronics,1655,2,2025-11-23
1068,P113,Electronics,1415,1,2025-06-19
1069,P112,Clothing,1208,1,2026-03-12
1070,P105,Grocery,484,3,2025-05-17
1071,P114,Clothing,682,4,2026-02-20
1072,P111,Home,1481,1,2025-05-06
1073,P107,Grocery,1961,4,2026-04-07
1074,P110,Grocery,503,3,2026-04-13
1075,P103,Home,344,4,2025-12-30
1076,P114,Clothing,1197,2,2025-04-20
1077,P114,Clothing,240,4,2025-06-29
1078,P112,Clothing,1178,4,2024-07-22
1079,P110,Grocery,1456,3,2025-08-28
1080,P111,Home,268,1,2025-08-08
1081,P106,Electronics,237,4,2025-09-06
1082,P105,Grocery,1565,1,2025-07-01
1083,P108,Sports,1935,1,2024-09-10
1084,P100,Clothing,1722,1,2024-12-09
1085,P110,Grocery,1246,4,2025-05-10
1086,P107,Grocery,1486,5,2024-07-03
1087,P108,Sports,1292,2,2025-01-20
1088,P100,Clothing,982,3,2024-07-22
1089,P105,Grocery,808,1,2024-09-13
1090,P107,Grocery,1750,2,2025-07-20
1091,P110,Grocery,233,3,2024-06-04
1092,P105,Grocery,1267,2,2025-10-13
1093,P112,Clothing,1569,3,2024-09-17
1094,P111,Home,162,2,2024-11-12
1095,P114,Clothing,1527,1,2025-11-14
1096,P111,Home,373,3,2026-03-29
1097,P100,Clothing,1797,1,2025-09-18
1098,P103,Home,1692,4,2026-03-14
1099,P114,Clothing,1778,3,2025-07-31
1100,P101,Electronics,1760,4,2026-02-23
1101,P100,Clothing,490,1,2025-01-28
1102,P103,Home,1405,2,2025-05-19
1103,P104,Grocery,509,4,2026-04-01
1104,P111,Home,389,5,2025-01-11
1105,P106,Electronics,1433,4,2025-04-27
1106,P103,Home,617,3,2024-05-25
1107,P104,Grocery,384,5,2025-10-08
1108,P101,Electronics,1447,5,2025-08-06
1109,P105,Grocery,118,1,2025-02-08
1110,P106,Electronics,316,1,2025-02-09
1111,P100,Clothing,490,5,2024-11-28
1112,P105,Grocery,1435,1,2024-10-18
1113,P103,Home,839,1,2025-03-22
1114,P104,Grocery,1398,3,2025-11-16
1115,P108,Sports,118,3,2025-03-18
1116,P112,Clothing,461,5,2025-11-02
1117,P102,Home,626,5,2024-08-14
1118,P103,Home,1209,5,2026-01-24
1119,P107,Grocery,212,5,2025-07-24
1120,P100,Clothing,1580,2,2025-02-01
1121,P100,Clothing,315,1,2025-09-29
1122,P106,Electronics,386,1,2026-01-25
1123,P104,Grocery,1949,4,2024-08-29
1124,P111,Home,1397,1,2025-11-14
1125,P106,Electronics,1949,2,2026-04-12
1126,P109,Grocery,616,3,2025-02-04
1127,P105,Grocery,1349,4,2024-08-31
1128,P107,Grocery,1680,2,2024-11-07
1129,P105,Grocery,808,1,2024-10-23
1130,P112,Clothing,1967,5,2026-03-27
1131,P105,Grocery,1800,2,2024-06-04
1132,P100,Clothing,239,3,2025-08-02
1133,P113,Electronics,1631,2,2025-11-12
1134,P102,Home,290,2,2025-11-03
1135,P108,Sports,1890,2,2025-12-05
1136,P112,Clothing,828,2,2026-02-27
1137,P110,Grocery,1123,5,2024-12-06
1138,P113,Electronics,1787,3,2025-02-12
1139,P101,Electronics,1888,4,2025-08-29
1140,P109,Grocery,713,1,2024-05-22
1141,P107,Grocery,555,4,2024-11-09
1142,P110,Grocery,1879,4,2025-10-14
1143,P114,Clothing,430,3,2024-12-18
1144,P111,Home,1943,2,2024-08-24
1145,P109,Grocery,1776,3,2024-06-29
1146,P111,Home,102,1,2024-06-29
1147,P104,Grocery,794,2,2026-03-30
1148,P113,Electronics,423,5,2024-07-04
1149,P114,Clothing,1634,2,2024-10-29
1150,P104,Grocery,621,2,2026-03-08
1151,P105,Grocery,705,5,2024-09-15
1152,P111,Home,563,1,2025-04-06
1153,P108,Sports,515,3,2024-08-22
1154,P102,Home,543,3,2025-11-12
1155,P110,Grocery,258,2,2024-08-05
1156,P109,Grocery,605,4,2025-07-25
1157,P106,Electronics,917,1,2025-04-12
1158,P104,Grocery,583,3,2025-01-30
1159,P108,Sports,1288,5,2025-02-02
1160,P106,Electronics,1833,2,2026-03-18
1161,P112,Clothing,1893,1,2025-06-07
1162,P103,Home,1104,1,2025-03-16
1163,P102,Home,234,4,2024-12-28
1164,P105,Grocery,1645,3,2025-03-26
1165,P109,Grocery,280,3,2026-01-08
1166,P106,Electronics,1918,3,2024-12-28
1167,P108,Sports,742,5,2026-04-10
1168,P106,Electronics,830,5,2025-12-29
1169,P113,Electronics,1371,1,2025-04-20
1170,P101,Electronics,825,5,2025-01-25
1171,P110,Grocery,1903,2,2024-06-14
1172,P102,Home,1636,5,2025-08-22
1173,P108,Sports,627,4,2025-11-14
1174,P100,Clothing,1804,2,2024-10-14
1175,P111,Home,866,5,2024-06-06
1176,P108,Sports,951,2,2025-02-27
1177,P110,Grocery,450,3,2024-09-10
1178,P111,Home,794,4,2024-05-04
1179,P104,Grocery,1815,1,2024-08-03
1180,P103,Home,1700,1,2025-04-06
1181,P107,Grocery,932,2,2025-04-05
1182,P113,Electronics,452,1,2025-07-23
1183,P103,Home,1936,4,2026-01-05
1184,P109,Grocery,1499,5,2024-07-23
1185,P106,Electronics,830,3,2025-06-13
1186,P105,Grocery,1019,3,2025-08-07
1187,P101,Electronics,664,2,2024-08-22
1188,P101,Electronics,1255,2,2025-05-25
1189,P114,Clothing,382,5,2025-07-04
1190,P103,Home,168,3,2024-12-22
1191,P108,Sports,1073,1,2024-08-15
1192,P114,Clothing,1021,3,2024-12-13
1193,P102,Home,1541,4,2025-04-22
1194,P111,Home,1971,2,2026-03-25
1195,P100,Clothing,1335,5,2025-01-09
1196,P102,Home,1601,4,2025-06-06
1197,P113,Electronics,1332,5,2025-12-12
1198,P107,Grocery,1958,1,2024-08-21
1199,P111,Home,1079,2,2025-12-12
1200,P101,Electronics,1245,5,2024-10-06
1201,P113,Electronics,1747,3,2024-10-26
1202,P111,Home,1823,2,2024-04-28
1203,P110,Grocery,1840,4,2024-06-28
1204,P106,Electronics,1817,2,2024-09-18
1205,P112,Clothing,358,5,2024-10-28
1206,P113,Electronics,1464,4,2025-11-18
1207,P107,Grocery,1897,1,2025-07-14
1208,P106,Electronics,950,3,2024-08-24
1209,P103,Home,1362,2,2024-10-02
1210,P114,Clothing,1438,4,2025-03-16
1211,P102,Home,242,5,2025-04-09
1212,P108,Sports,923,5,2024-06-18
1213,P102,Home,759,2,2025-11-30
1214,P101,Electronics,1714,1,2026-03-28
1215,P105,Grocery,1869,4,2024-05-19
1216,P107,Grocery,910,1,2025-02-04
1217,P114,Clothing,154,4,2025-07-27
1218,P109,Grocery,738,5,2024-10-28
1219,P104,Grocery,1095,1,2024-07-23
1220,P101,Electronics,1070,1,2025-05-21
1221,P106,Electronics,611,5,2025-06-30
1222,P104,Grocery,429,3,2025-03-06
1223,P104,Grocery,1590,5,2025-11-01
1224,P102,Home,1522,5,2025-08-06
1225,P102,Home,1424,1,2026-03-27
1226,P111,Home,1004,2,2024-04-25
1227,P112,Clothing,982,3,2025-11-18
1228,P103,Home,644,5,2025-02-16
1229,P107,Grocery,1708,5,2024-07-22
1230,P107,Grocery,685,1,2024-07-14
1231,P104,Grocery,1663,5,2025-01-31
1232,P106,Electronics,101,3,2024-11-18
1233,P103,Home,989,1,2025-02-18
1234,P101,Electronics,196,5,2024-06-25
1235,P108,Sports,892,3,2024-12-15
1236,P106,Electronics,1749,5,2025-04-04
1237,P111,Home,105,2,2024-12-30
1238,P111,Home,1010,2,2026-01-15
1239,P100,Clothing,1064,2,2025-01-11
1240,P106,Electronics,114,1,2025-11-27
1241,P109,Grocery,1346,2,2025-03-03
1242,P105,Grocery,802,1,2025-05-17
1243,P104,Grocery,972,3,2025-05-09
1244,P109,Grocery,732,4,2024-08-04
1245,P100,Clothing,112,4,2025-06-02
1246,P109,Grocery,1229,2,2025-02-19
1247,P111,Home,1959,5,2024-05-05
1248,P104,Grocery,1193,2,2026-03-10
1249,P101,Electronics,1279,2,2025-07-19
1250,P106,Electronics,1086,5,2024-08-21
1251,P114,Clothing,631,4,2025-10-21
1252,P114,Clothing,270,4,2026-01-01
1253,P106,Electronics,1499,4,2026-04-04
1254,P114,Clothing,1462,1,2024-06-18
1255,P109,Grocery,733,3,2024-10-31
1256,P101,Electronics,181,4,2025-06-08
1257,P101,Electronics,1482,5,2026-01-11
1258,P113,Electronics,1486,5,2025-10-26
1259,P106,Electronics,626,5,2025-12-06
1260,P114,Clothing,223,1,2025-07-06
1261,P104,Grocery,1277,1,2025-02-12
1262,P101,Electronics,1588,1,2025-11-12
1263,P107,Grocery,190,5,2025-08-03
1264,P114,Clothing,1847,5,2025-11-23
1265,P110,Grocery,553,2,2026-01-20
1266,P103,Home,1019,2,2024-08-20
1267,P111,Home,761,2,2025-03-03
1268,P102,Home,438,2,2024-09-22
1269,P107,Grocery,260,5,2024-12-05
1270,P112,Clothing,1700,2,2026-03-18
1271,P101,Electronics,575,1,2024-08-25
1272,P108,Sports,323,4,2024-12-24
1273,P106,Electronics,966,3,2026-03-30
1274,P108,Sports,1118,3,2025-08-11
1275,P108,Sports,523,5,2025-08-08
1276,P100,Clothing,783,1,2025-09-28
1277,P106,Electronics,1743,2,2025-09-28
1278,P109,Grocery,1156,4,2024-11-25
1279,P112,Clothing,135,4,2024-12-07
1280,P112,Clothing,1758,1,2025-03-13
1281,P109,Grocery,1150,2,2024-10-28
1282,P103,Home,1317,1,2025-08-29
1283,P112,Clothing,168,1,2026-04-10
1284,P108,Sports,1278,4,2026-03-05
1285,P112,Clothing,1242,4,2024-06-23
1286,P107,Grocery,916,4,2025-09-11
